"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#TBT
In 2013 we performed @AlexanderBarCT in Cape Town for first time
Tickets: http://t.co/RGAYRYWkZR 
@KingsHeadThtr http://t.co/RnMcziL9Ch",FALSE,0,NA,2015-03-12 11:50:26,FALSE,NA,"575987210203320320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 11:48:55,FALSE,NA,"575986826617495552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FranZauhar",56,TRUE,FALSE,NA,NA
"Any #4C15 folks interested? RAVE RUN:  Weedon Island, Florida. http://t.co/QNMSawuoXX http://t.co/UyCCgoPQI9”",FALSE,0,NA,2015-03-12 11:36:26,FALSE,NA,"575983684551106560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fulwilerm",1,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: #TBT 
In May 2012 we premiered at the @GayTheatre Dublin
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr h…",FALSE,0,NA,2015-03-12 11:35:08,FALSE,NA,"575983357059866624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GayTheatre",1,TRUE,FALSE,NA,NA
"RT @adamstrantz: A member of r/rhetcomp is asking about attending SIGs at #4c15 as a first-timer if you have any advice to share http://t.c…",FALSE,0,NA,2015-03-12 11:25:46,FALSE,NA,"575981001366740992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjreimer",5,TRUE,FALSE,NA,NA
"RT @chenchen328: At #4C15 we're collecting multimodal assignments for FYC for our session F33 Fri. Morning. Tweet us your assignments using…",FALSE,0,NA,2015-03-12 11:22:58,FALSE,NA,"575980296962637825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tampa4c",7,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.…",FALSE,0,NA,2015-03-12 11:14:51,FALSE,NA,"575978253401337856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edutalkradio",5,TRUE,FALSE,NA,NA
"RT @theBetweenBoys: #TBT 
@Nicki_Doug still used to smoke in Berlin
4 shows left!
Tickets: http://t.co/RGAYRYWkZR 
@KingsHeadThtr http://t.…",FALSE,0,NA,2015-03-12 11:11:34,FALSE,NA,"575977426863403008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicki_Doug",1,TRUE,FALSE,NA,NA
"#TBT 
2012 was the last show on the double bed!
4 shows left!
Tickets: http://t.co/RGAYRYWkZR  
@KingsHeadThtr http://t.co/HMNpniYU5z",FALSE,1,NA,2015-03-12 11:09:36,FALSE,NA,"575976930715037696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: #TBT 
Summer in Berlin was a little too much fun.
4 shows left!
Tickets: http://t.co/RGAYRYWkZR  
@KingsHeadThtr http:/…",FALSE,0,NA,2015-03-12 11:08:16,FALSE,NA,"575976594919067648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingsHeadThtr",1,TRUE,FALSE,NA,NA
"#TBT 
Summer in Berlin was a little too much fun.
4 shows left!
Tickets: http://t.co/RGAYRYWkZR  
@KingsHeadThtr http://t.co/SleaeRwhzv",FALSE,1,NA,2015-03-12 11:08:06,FALSE,NA,"575976554947350529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: #TBT 
In June 2012 we traveled to Berlin where @nibokov took our iconic picture!

Tickets: http://t.co/RGAYRYWkZR http:…",FALSE,0,NA,2015-03-12 11:07:32,FALSE,NA,"575976411049111552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nibokov",1,TRUE,FALSE,NA,NA
"#TBT 
@Nicki_Doug still used to smoke in Berlin
4 shows left!
Tickets: http://t.co/RGAYRYWkZR 
@KingsHeadThtr http://t.co/KsdEzdHxJb",FALSE,1,NA,2015-03-12 11:06:31,FALSE,NA,"575976154907176960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: 4 shows left! Time for #ThrowbackThursday 
First day in London 2012! 

Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr h…",FALSE,0,NA,2015-03-12 10:50:20,FALSE,NA,"575972085715116032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicki_Doug",2,TRUE,FALSE,NA,NA
"RT @theBetweenBoys: #tbt
The teacher and student in Tintern Abbey
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/…",FALSE,0,NA,2015-03-12 10:50:15,FALSE,NA,"575972064928145409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicki_Doug",1,TRUE,FALSE,NA,NA
"#TBT 
Berlin was fun. We even ran into @francischouler 
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/YIRH9HIgc3",FALSE,2,NA,2015-03-12 10:33:19,FALSE,NA,"575967801258684416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",0,FALSE,FALSE,NA,NA
"#TBT 
In June 2012 we traveled to Berlin where @nibokov took our iconic picture!

Tickets: http://t.co/RGAYRYWkZR http://t.co/QpBQgSBnds",FALSE,0,NA,2015-03-12 10:31:25,FALSE,NA,"575967321786834944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"#TBT 
In May 2012 we premiered at the @GayTheatre Dublin
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/nmdKY0yhf1",FALSE,0,NA,2015-03-12 10:28:23,FALSE,NA,"575966561707696128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"#TBT 
First awkward rehearsal in our directors bed!
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/ZDBSwrs8oz",FALSE,2,NA,2015-03-12 10:24:45,FALSE,NA,"575965644736319488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",0,FALSE,FALSE,NA,NA
"#TBT 
Talking about sex everywhere and all the time!
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/3rzchOlQ1x",FALSE,3,NA,2015-03-12 10:20:14,FALSE,NA,"575964510906937344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",0,FALSE,FALSE,NA,NA
"#tbt
The teacher and student in Tintern Abbey
4 shows left!
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/DCbbTrMsSa",FALSE,2,NA,2015-03-12 10:17:45,FALSE,NA,"575963882482700288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",1,FALSE,FALSE,NA,NA
"4 shows left! #ThrowbackThursday
Going to Tintern Abbey for rehearsals
Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/vBWXjrwHLg",FALSE,1,NA,2015-03-12 10:14:29,FALSE,NA,"575963060504002560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",0,FALSE,FALSE,NA,NA
"RT @theBetweenBoys: 4 shows left! Time for #ThrowbackThursday 
First day in London 2012! 

Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr h…",FALSE,0,NA,2015-03-12 10:12:24,FALSE,NA,"575962538640281600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingsHeadThtr",2,TRUE,FALSE,NA,NA
"4 shows left! Time for #ThrowbackThursday 
First day in London 2012! 

Tickets: http://t.co/RGAYRYWkZR
@KingsHeadThtr http://t.co/psea2qh31b",FALSE,6,NA,2015-03-12 10:08:20,FALSE,NA,"575961514949087232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",2,FALSE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 07:53:51,FALSE,NA,"575927670514540544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tgrett",25,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 07:17:27,FALSE,NA,"575918509051539457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NCTECCCCLatinos",56,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 07:16:11,FALSE,NA,"575918190418608128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChicanainNY",56,TRUE,FALSE,NA,NA
"❤ New Job Alert ❤ #ITJob #Job #Minneapolis - DBA (Oracle Data Base Infrastrure) http://t.co/xacQHJ0NG0 ☜ view full details",FALSE,1,NA,2015-03-12 05:45:30,FALSE,NA,"575895368832974848",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","lexi_saphire",0,FALSE,FALSE,NA,NA
"★ NEW JOB POSTED ★ #ITJob #Job #Minneapolis - DBA (Oracle Data Base Infrastrure) http://t.co/J7GaLVvUy6 ☜ view details #jobs",FALSE,0,NA,2015-03-12 05:45:27,FALSE,NA,"575895357067919360",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","emmacroft11",0,FALSE,FALSE,NA,NA
"Cannot *wait* to lead #4C15 down the rabbit hole w/ @tgrett in our #H20 #ILmetadisc preso Fri 3/20 at 11am... #wereallmadhere #metaliteracy",FALSE,2,NA,2015-03-12 05:36:54,FALSE,NA,"575893206812004354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donnarosemary",0,FALSE,FALSE,NA,NA
"☆★☆ JOB ALERT ☆★☆ #ITJob #Job #Minneapolis - DBA (Oracle Data Base Infrastrure) http://t.co/1sw7ZwrZHJ ☜ view full details",FALSE,0,NA,2015-03-12 04:57:10,FALSE,NA,"575883204709605376",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Recruiter_Don",0,FALSE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 04:35:53,FALSE,NA,"575877849078333440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cjprender",25,TRUE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 04:35:30,FALSE,NA,"575877752630439936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkprins",25,TRUE,FALSE,NA,NA
"Donoghue to share work, insights during SMU lec... http://t.co/yRGyLDNNpt",FALSE,0,NA,2015-03-12 04:12:04,FALSE,NA,"575871858643464194",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","IrishLitTimes",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Time Changed MT @BedfordPub: Our #4C15 party will now start at 7:00 p.m &amp; run  through 9 p.m. http://t.co/u5sSmTfMrL",FALSE,0,NA,2015-03-12 04:04:34,FALSE,NA,"575869969050656768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timacklin",8,TRUE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 04:02:14,FALSE,NA,"575869383450345473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timacklin",25,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 04:02:05,FALSE,NA,"575869344745324544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timacklin",56,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 04:02:01,FALSE,NA,"575869328186294273",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","lmconnolly",56,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 03:52:17,FALSE,NA,"575866879610261504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fiddlerseggs",56,TRUE,FALSE,NA,NA
"Is there going to be a #4C15 Copyright/IP Caucus this year? I couldn't find it in the app.",FALSE,0,NA,2015-03-12 03:13:57,FALSE,NA,"575857229578006528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","techairos",0,FALSE,FALSE,NA,NA
"Helped nearby drivers by reporting a police trap on 5, Sekinchan on @waze - Drive Social. http://t.co/aNtTnFsgMe",FALSE,0,NA,2015-03-12 03:01:13,FALSE,NA,"575854025649864705",NA,"<a href=""http://www.waze.com"" rel=""nofollow"">Waze</a>","17a8ec2dea024f8",0,FALSE,FALSE,NA,NA
"I caved and got the #4C15 app.",FALSE,3,NA,2015-03-12 02:30:56,FALSE,NA,"575846406184943617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","techairos",0,FALSE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 01:10:34,FALSE,NA,"575826179778744321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WinkyFaceX2",56,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 00:49:15,FALSE,NA,"575820814743945217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bgflanagan",56,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.…",FALSE,0,NA,2015-03-12 00:40:41,FALSE,NA,"575818660532609026",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","MikeRTrice",5,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 00:34:01,FALSE,NA,"575816982093758464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emandersen87",56,TRUE,FALSE,NA,NA
"We think @WipeHomophobia should come see 'between'
Book here: http://t.co/RGAYRYWkZR
""One of the best theatre experiences I’ve ever had""",FALSE,1,NA,2015-03-12 00:30:28,FALSE,NA,"575816088652505088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theBetweenBoys",0,FALSE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 00:27:51,FALSE,NA,"575815432390582273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",25,TRUE,FALSE,NA,NA
"Time Changed MT @BedfordPub: Our #4C15 party will now start at 7:00 p.m &amp; run  through 9 p.m. http://t.co/u5sSmTfMrL",FALSE,6,NA,2015-03-12 00:22:25,FALSE,NA,"575814062950514688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",8,FALSE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 00:21:49,FALSE,NA,"575813910525296640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EllaRBrowning",25,TRUE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-12 00:20:59,FALSE,NA,"575813701489541121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasonpalmeri",25,TRUE,FALSE,NA,NA
"The #4C15 Conference app is live! Session info, attendee list, floor plans and more.  http://t.co/Fvin04NT3U @NCTE_CCCC #proudsponsor",FALSE,0,NA,2015-03-12 00:15:01,FALSE,NA,"575812203120623617",NA,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","PearsonNorthAm",0,FALSE,FALSE,NA,NA
"RT @NCTE_CCCC: Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.…",FALSE,0,NA,2015-03-12 00:12:56,FALSE,NA,"575811677280542720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4CQueers",5,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-12 00:09:55,FALSE,NA,"575810916052262914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceiwertz",56,TRUE,FALSE,NA,NA
"RT @RemediatedTeach: The Council on #basicwriting workshop W.03 now has more space available. Register today to talk about BW and placement…",FALSE,0,NA,2015-03-12 00:08:03,FALSE,NA,"575810447712063488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",1,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.…",FALSE,0,NA,2015-03-12 00:04:15,FALSE,NA,"575809490735341568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AsaoBInoue",5,TRUE,FALSE,NA,NA
"RT @NCTE_CCCC: Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.…",FALSE,0,NA,2015-03-12 00:00:50,FALSE,NA,"575808632706703361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ag_scheg",5,TRUE,FALSE,NA,NA
"Listen to today's interview w/ #4C15 Program Chair @JoyceLocke on @edutalkradio talking CCCC, writing, adjuncts... http://t.co/sQS4np2Ztk",FALSE,1,NA,2015-03-12 00:00:38,FALSE,NA,"575808579497783297",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NCTE_CCCC",5,FALSE,FALSE,NA,NA
"☆★☆ JOB ALERT ☆★☆ #ITJob #Job #Minneapolis - DBA (Oracle Data Base Infrastrure) http://t.co/Yqj3zLrGqJ ☜ view full details",FALSE,0,NA,2015-03-11 23:51:26,FALSE,NA,"575806266867515392",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ITJobsIndiana",0,FALSE,FALSE,NA,NA
"RT @adamstrantz: A member of r/rhetcomp is asking about attending SIGs at #4c15 as a first-timer if you have any advice to share http://t.c…",FALSE,0,NA,2015-03-11 23:33:52,FALSE,NA,"575801844343173120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","emlegg",5,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-11 23:30:42,FALSE,NA,"575801046787825664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","emlegg",56,TRUE,FALSE,NA,NA
"RT @JoyceLocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO! #B…",FALSE,0,NA,2015-03-11 23:30:38,FALSE,NA,"575801030450900993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jordan_rhetor",25,TRUE,FALSE,NA,NA
"""I'm fine with my life-choices,"" he says, as his feed fills with moaning about #4c15 presentations and bad jokes from obscure comedians",FALSE,0,NA,2015-03-11 23:18:54,FALSE,NA,"575798080139821056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","J_Silvestro",1,FALSE,FALSE,NA,NA
"|LIVE NOW| #meerkat http://t.co/20WANPCyhn",FALSE,1,NA,2015-03-11 23:11:11,FALSE,NA,"575796135291437057",NA,"","PhickOTM",0,FALSE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-11 22:56:28,FALSE,NA,"575792433717362688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanrac",56,TRUE,FALSE,NA,NA
"The Council on #basicwriting workshop W.03 now has more space available. Register today to talk about BW and placement. @NCTE_CCCC  #4c15",FALSE,1,NA,2015-03-11 22:52:16,FALSE,NA,"575791375301656577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RemediatedTeach",1,FALSE,FALSE,NA,NA
"|LIVE NOW| Hey - I'm in #nns525 #meerkat http://t.co/1OwQV3Wa8f",FALSE,0,NA,2015-03-11 22:40:11,FALSE,NA,"575788334183747584",NA,"","AnnaChory",0,FALSE,FALSE,NA,NA
"@Tampa4c @rwmonty We’ll be happy to put them to work for a good cause! #4c15 #burgerquest",FALSE,2,"Tampa4c",2015-03-11 22:30:32,FALSE,"575784679812505601","575785907296583680","2559148801","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","warnick",0,FALSE,FALSE,NA,NA
"“@Dress_Profesh: Snap a picture of your stuffed suitcase and submit it to http://t.co/HkJo6LX6ou! http://t.co/e3NKra5YtL” #4c15” #attwcon",FALSE,1,NA,2015-03-11 22:17:11,FALSE,NA,"575782548795748352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","techairos",0,FALSE,FALSE,NA,NA
"RT @4CQueers: One week till Tampa! What's on your QUEER packing list? (that you feel comfortable sharing) #4c15",FALSE,0,NA,2015-03-11 22:16:43,FALSE,NA,"575782430193360896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","techairos",5,TRUE,FALSE,NA,NA
"RT @JoyceLocke: just learned that we have 3011 pre-registered attendees for #4C15, and that's before any walk-ups or late registrations.",FALSE,0,NA,2015-03-11 22:15:56,FALSE,NA,"575782232704610305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",3,TRUE,FALSE,NA,NA
"RT @FHPPublishing: Are you attending the Friends of Fountainhead party at #4C15? Come hang out and enjoy drinks and music at 8 pm Thurs. ht…",FALSE,0,NA,2015-03-11 22:15:50,FALSE,NA,"575782209174396929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",5,TRUE,FALSE,NA,NA
"RT @FHPPublishing: Are you attending the Friends of Fountainhead party at #4C15? Come hang out and enjoy drinks and music at 8 pm Thurs. ht…",FALSE,0,NA,2015-03-11 22:15:16,FALSE,NA,"575782063242108929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",5,TRUE,FALSE,NA,NA
"RT @adamstrantz: A member of r/rhetcomp is asking about attending SIGs at #4c15 as a first-timer if you have any advice to share http://t.c…",FALSE,0,NA,2015-03-11 22:15:02,FALSE,NA,"575782004538654720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",5,TRUE,FALSE,NA,NA
"RT @BedfordPub: Our #4C15 party will now start at 7:00 p.m. The party will now run through 9 p.m. Please help us spread the word! http://t.…",FALSE,0,NA,2015-03-11 22:14:30,FALSE,NA,"575781872296419328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",56,TRUE,FALSE,NA,NA
"RT @UA_Mr_Harrell: Tampa next week! #4C15 http://t.co/TpSXKJTh7A",FALSE,0,NA,2015-03-11 22:14:15,FALSE,NA,"575781810833080320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tampa4c",1,TRUE,FALSE,NA,NA
"RT @4CQueers: One week till Tampa! What's on your QUEER packing list? (that you feel comfortable sharing) #4c15",FALSE,0,NA,2015-03-11 22:13:23,FALSE,NA,"575781589864562689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dress_Profesh",5,TRUE,FALSE,NA,NA
"@jdanielwariya I didn't know you were going to #4c15 ! Let's grab a beer! Any other OSU people there?",FALSE,0,"jdanielwariya",2015-03-11 22:12:21,FALSE,NA,"575781330992005120","89550062","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachelbigeyes",0,FALSE,FALSE,"-97.06506766","36.12515678"
"“@Dress_Profesh: Snap a picture of your stuffed suitcase and submit it to http://t.co/o15aRr2nqK! http://t.co/QI4anatFL0” #4c15",FALSE,0,"Dress_Profesh",2015-03-11 22:11:37,FALSE,"575780563153502208","575781147789148160","3022426623","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katiemanthey",0,FALSE,FALSE,NA,NA
"RT @joycelocke: .@BedfordPub is moving the start time of their party at #4C15 to 7:00 -- What a fabulous company to listen to us. BRAVO!",FALSE,3,NA,2015-03-11 22:10:37,FALSE,NA,"575780894100885506",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jessielmoore",0,FALSE,FALSE,NA,NA
